id,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
5063931,******,f,1,1,0,0
4604854,******,t,2,0,2,0
5072820,VT1964,f,6,6,0,0
4634016,******,f,1,1,0,0
4634057,VT-10007,t,8,7,1,0
4634466,VT-10006,f,8,7,1,0
4634674,VT-10008,t,8,7,1,0
4640885,******,f,1,0,0,1
5097623,VT-0000,f,2,2,0,0
5109767,******,f,1,0,1,0
4649686,******,f,2,0,2,0
4652573,******,f,2,0,2,0
5129219,******,f,1,1,0,0
4655244,******,f,12,12,0,0
5155124,VT-2486,f,1,1,0,0
5155333,******,f,1,1,0,0
4659571,******,f,2,1,1,0
5159286,VT-1434,f,1,1,0,0
4664979,******,f,3,2,1,0
5398163,******,f,1,0,1,0
5420660,******,f,1,0,1,0
5170938,******,f,28,28,0,0
5422524,******,f,1,1,0,0
5429605,VT-,f,9,9,0,0
5177584,******,f,1,0,1,0
5192121,******,f,2,2,0,0
5431622,******,f,2,0,2,0
5197442,******,t,1,1,0,0
5437526,******,f,2,1,1,0
5206353,******,t,6,6,0,0
5215853,******,f,3,3,0,0
5225035,VT-10576,f,1,1,0,0
5439451,******,f,1,1,0,0
5448860,VT-763,f,2,2,0,0
5451147,VT-2688,t,10,10,0,0
5458016,******,t,7,2,5,0
5261063,******,f,2,2,0,0
5466021,******,f,1,1,0,0
5264948,Registro Direccion General de Turismo VT-2043,f,3,3,0,0
5479540,******,f,1,1,0,0
5264999,Registro Direccion General de Turismo VT-2043,f,3,3,0,0
5484923,******,f,1,0,1,0
5486086,******,t,2,2,0,0
5266480,VT-10275,t,38,38,0,0
5278909,******,f,3,3,0,0
5509143,******,f,1,1,0,0
5511428,******,f,2,2,0,0
5278933,******,f,5,5,0,0
5529302,******,f,1,1,0,0
5285533,******,f,1,1,0,0
5541728,******,f,1,0,1,0
5544738,VT-2151,t,38,38,0,0
5552409,******,f,1,1,0,0
5554860,******,f,1,1,0,0
5292745,******,f,1,1,0,0
5563493,******,f,1,1,0,0
5310107,VT-7073,f,2,2,0,0
5564929,******,f,1,1,0,0
5567395,******,f,1,1,0,0
5583981,******,f,2,1,1,0
5312932,AM-336,f,20,20,0,0
5584630,******,f,1,1,0,0
5313039,AM-336,f,20,20,0,0
5313142,AM-336,f,20,20,0,0
5589621,******,f,1,0,1,0
5313221,AM-336,f,20,20,0,0
5313252,AM-336,f,20,20,0,0
5327846,******,f,5,5,0,0
5602310,VT-11882,f,3,3,0,0
5611639,VT-,f,9,9,0,0
5334527,******,f,1,0,1,0
5336454,******,f,1,0,1,0
5618292,******,f,1,1,0,0
5630090,******,f,4,4,0,0
5343327,******,f,1,1,0,0
5344630,VT-xxxx,f,9,9,0,0
5630901,******,f,1,1,0,0
5353419,******,f,1,0,1,0
5638366,VT-5238,t,101,101,0,0
5646304,******,f,1,0,1,0
5357091,******,t,18,17,1,0
5361601,VT206,f,2,2,0,0
5654095,VT-4920,f,2,2,0,0
5654704,******,t,4,4,0,0
5371540,******,f,1,1,0,0
5372333,******,f,1,0,1,0
5659065,******,f,1,0,1,0
5379424,******,f,1,1,0,0
5672272,******,t,1,1,0,0
5383331,******,f,1,1,0,0
5690702,******,f,1,0,1,0
6110713,******,f,1,0,1,0
5691640,******,f,2,1,1,0
5693145,******,f,1,1,0,0
6114620,******,f,2,0,2,0
5699523,******,f,2,0,2,0
5699593,******,t,1,1,0,0
6123814,******,f,6,6,0,0
5707431,00000000000,f,3,3,0,0
6125903,******,f,1,1,0,0
5715713,******,t,5,5,0,0
6131459,******,f,1,1,0,0
5722480,******,t,13,13,0,0
6158230,******,t,36,34,2,0
6159391,******,f,1,0,1,0
5722694,******,f,1,0,1,0
6159615,******,f,1,1,0,0
5735879,VT-13055,f,1,1,0,0
5748366,******,f,1,0,1,0
6161577,******,f,1,1,0,0
5748546,******,f,1,0,1,0
6168837,******,f,4,0,4,0
5749070,******,f,31,31,0,0
6174850,******,f,1,1,0,0
5756228,VT-8587,t,1,1,0,0
5784304,******,f,1,0,1,0
6182538,******,f,4,0,4,0
5787650,******,f,1,0,1,0
5791993,******,f,1,1,0,0
5811071,VT-2164,t,38,38,0,0
6183158,******,f,6,6,0,0
6188369,******,f,1,1,0,0
6193291,VT-2305,f,22,22,0,0
5817222,VT-10591,t,1,1,0,0
6194911,VT-3583,f,1,1,0,0
5821340,VT-2096,f,1,1,0,0
5829509,******,f,1,0,1,0
5829524,******,f,1,1,0,0
5836616,******,f,1,1,0,0
6199834,VT8918,t,14,14,0,0
6200039,******,f,1,1,0,0
5846936,******,f,1,1,0,0
6206946,******,f,1,0,1,0
6221081,******,t,1,0,1,0
6226275,VT 758,t,4,4,0,0
6229698,******,t,2,0,2,0
6230119,******,f,2,0,2,0
5847367,******,f,2,2,0,0
6247825,******,f,1,1,0,0
5860795,VT-3681,t,1,0,1,0
6254495,******,f,1,0,1,0
5872562,******,f,1,0,1,0
6257288,******,f,1,0,1,0
5874556,******,f,2,0,2,0
5876946,******,t,7,2,5,0
6263965,******,f,2,2,0,0
6279864,******,f,1,1,0,0
5908353,******,f,1,1,0,0
5917909,******,f,2,1,1,0
6283743,******,t,18,1,17,0
6287069,******,t,18,1,17,0
6287397,******,t,18,1,17,0
6287501,******,t,1,0,1,0
5935568,******,f,1,0,1,0
6299647,******,f,1,0,1,0
5938004,******,f,1,1,0,0
6303708,******,f,1,1,0,0
6307542,******,t,1,1,0,0
6312107,******,f,1,1,0,0
5950534,******,f,1,0,1,0
5962564,VT-10225,t,38,38,0,0
5966006,******,f,1,0,1,0
6332843,******,f,1,0,1,0
6332990,VT-1416,t,6,6,0,0
6333703,******,f,1,1,0,0
5976224,******,f,1,0,1,0
5987757,******,f,1,1,0,0
6336277,VT-8699,f,1,1,0,0
6343738,******,f,4,3,1,0
6367361,******,f,2,2,0,0
5994871,******,f,1,1,0,0
6008086,VT-1438,t,6,6,0,0
6021986,VT - 759,t,22,22,0,0
6382107,******,f,1,1,0,0
6022766,******,f,2,2,0,0
6387909,******,t,6,6,0,0
6393155,******,f,1,0,1,0
6397813,VT-5581,t,38,38,0,0
6410739,******,f,1,1,0,0
6037342,******,f,1,0,1,0
6041881,******,f,2,0,2,0
6042990,VT-3644,t,15,15,0,0
6412588,******,f,4,1,3,0
6043569,******,f,1,0,1,0
6070267,VT-1104,f,10,10,0,0
6083007,VT-3644,t,15,15,0,0
6413068,******,f,4,1,3,0
6420159,******,f,2,1,1,0
6094591,******,f,2,0,2,0
6423447,******,f,1,1,0,0
6097605,******,f,1,1,0,0
6432904,******,f,1,1,0,0
6097996,******,t,1,0,1,0
6435818,******,f,3,3,0,0
6440948,******,f,1,1,0,0
6622630,******,f,2,0,2,0
6442730,VT 8594,f,3,3,0,0
6444366,******,f,1,0,1,0
6454937,******,f,2,0,2,0
6633231,******,f,1,1,0,0
6637689,******,t,18,1,17,0
6469256,******,f,4,1,3,0
6469268,******,f,4,1,3,0
6469571,******,t,10,10,0,0
6470318,******,f,2,0,2,0
6650003,******,f,1,1,0,0
6477859,VT-3835,t,1,1,0,0
6661646,******,f,1,1,0,0
6478676,VT-9790,t,101,101,0,0
6485621,******,f,1,1,0,0
6500469,******,f,1,0,1,0
6663211,******,f,1,0,1,0
6507502,VT-1202,f,1,1,0,0
6669701,******,f,1,0,1,0
6670853,******,f,1,0,1,0
6681279,******,f,1,1,0,0
6507746,******,f,2,2,0,0
6518604,******,f,1,1,0,0
6686871,******,f,1,0,1,0
6522322,******,f,1,1,0,0
6696008,******,f,1,1,0,0
6524154,******,f,1,0,1,0
6702533,******,f,1,0,1,0
6707949,VT0000,f,7,7,0,0
6532332,******,t,3,3,0,0
6533176,******,f,5,5,0,0
6541133,******,f,1,0,1,0
6715953,******,f,14,14,0,0
6719521,******,f,1,1,0,0
6542642,******,t,15,15,0,0
6720443,******,t,3,2,1,0
6720500,******,f,2,1,1,0
6543624,******,f,1,1,0,0
6720967,******,f,1,0,1,0
6548167,******,f,1,1,0,0
6721589,******,f,1,1,0,0
6549680,******,f,1,0,1,0
6563064,******,f,4,1,3,0
6563427,******,f,2,0,2,0
6721667,******,f,1,0,1,0
6564043,******,f,2,0,2,0
6568756,VT 3581,f,3,1,2,0
6571886,******,f,1,0,1,0
6730039,******,f,1,0,1,0
6743322,******,t,7,0,0,0
6572976,******,t,2,0,2,0
6574016,******,f,1,1,0,0
6765383,******,f,1,1,0,0
6769374,******,t,22,22,0,0
6771751,******,f,1,0,1,0
6575326,******,f,3,1,2,0
6592291,******,f,3,1,2,0
6771783,******,f,2,0,2,0
6596938,******,f,1,1,0,0
6790972,******,f,1,1,0,0
6607202,******,f,1,0,1,0
6804292,******,f,1,1,0,0
6615853,VT-1587,f,2,2,0,0
6621738,******,f,1,1,0,0
6808363,******,t,2,0,2,0
7049609,******,f,1,0,1,0
6826999,******,f,1,1,0,0
6827442,******,f,1,0,1,0
7050862,******,f,1,1,0,0
6832931,******,f,1,1,0,0
7057317,******,f,1,0,1,0
6833266,******,f,6,0,5,1
6834233,******,f,1,1,0,0
7061159,******,f,1,0,1,0
6835848,******,f,1,1,0,0
7069975,******,f,3,0,3,0
6840314,******,t,1,0,1,0
7070725,******,f,1,0,1,0
6851621,******,f,1,1,0,0
7072197,VT-2391,f,31,31,0,0
6856706,******,f,1,1,0,0
7073032,******,f,1,1,0,0
6858202,VT-2721,t,1,1,0,0
6861360,******,f,2,0,2,0
7087210,******,f,1,0,1,0
7108516,******,f,1,1,0,0
6864659,******,f,1,1,0,0
6867439,******,f,1,1,0,0
7108690,******,f,1,1,0,0
6872550,VT-830,t,6,6,0,0
6875270,******,f,1,0,1,0
7110133,VT-4247,f,1,1,0,0
6885070,******,f,1,1,0,0
7110704,VT-4071,t,6,6,0,0
7111834,******,f,1,0,1,0
6885289,******,f,1,1,0,0
6888338,******,f,1,1,0,0
6890860,******,f,1,1,0,0
7119614,******,f,3,0,3,0
7120227,******,f,1,1,0,0
6899113,******,f,1,0,1,0
7121326,******,t,4,0,4,0
7127848,******,f,1,1,0,0
6899991,******,f,1,1,0,0
6906361,******,f,1,1,0,0
7128316,Y0447759D,t,4,0,4,0
7139381,******,f,1,0,1,0
6906836,******,f,1,0,1,0
7143136,******,t,11,11,0,0
7143210,******,t,2,1,1,0
6908609,VUT 9243,f,2,2,0,0
6910173,******,f,2,0,2,0
7144996,******,f,15,15,0,0
7148125,******,f,6,0,6,0
6910714,******,f,1,0,1,0
7164589,******,f,1,0,1,0
6919034,******,f,1,1,0,0
7167326,******,f,6,0,6,0
6922694,******,f,1,0,1,0
6925759,******,f,1,1,0,0
7167750,******,f,6,0,6,0
7167954,******,f,6,0,6,0
7168023,******,t,11,11,0,0
7168479,******,f,6,0,6,0
7169803,******,f,1,1,0,0
6932077,******,f,1,1,0,0
7174517,******,f,1,0,1,0
7185251,******,f,1,0,1,0
7186478,******,f,1,1,0,0
6933109,******,f,1,1,0,0
6934536,******,f,1,0,1,0
7187817,******,f,1,0,1,0
7187970,******,f,1,0,1,0
7190795,******,f,1,0,1,0
6947217,******,f,2,2,0,0
7195684,******,f,1,0,1,0
7197046,******,f,1,1,0,0
6950087,VT-8221,f,1,1,0,0
7201076,******,t,14,13,1,0
6950481,******,f,1,1,0,0
7204039,******,f,1,1,0,0
7214366,******,t,14,13,1,0
6955446,******,f,1,1,0,0
7214749,******,f,2,1,1,0
7219514,******,f,3,1,2,0
7221951,******,f,3,3,0,0
6957018,******,f,3,0,3,0
7222890,******,f,6,0,6,0
7233990,******,f,1,0,1,0
7238607,******,f,1,0,1,0
6961269,******,f,1,1,0,0
7252091,******,f,1,0,1,0
6969504,******,f,1,1,0,0
7273497,******,f,3,0,3,0
7275493,******,f,3,0,3,0
6982668,******,f,2,0,2,0
7275684,******,f,1,0,1,0
7278537,******,f,2,0,2,0
6985914,"No es un apartamento turístico, es una habitación en una casa privada (homesharing) por lo que en la Comunidad de Madrid este trámite no es requerido",t,3,0,3,0
7291511,******,f,1,1,0,0
6991988,******,f,2,0,2,0
7299665,******,f,1,0,1,0
6999084,******,f,1,1,0,0
7000595,******,f,1,0,1,0
7010582,******,f,3,0,3,0
7300168,VT10613,t,1,1,0,0
7012659,******,f,2,2,0,0
7013090,******,f,2,2,0,0
7304230,******,f,1,1,0,0
7013484,Licencia VT-8798,t,3,3,0,0
7014889,Licencia VT-8798,t,3,3,0,0
7014906,******,f,6,0,5,1
7015202,Licencia VT-8798,f,3,3,0,0
7015422,******,f,6,0,5,1
7015650,******,f,6,0,5,1
7017814,******,f,46,2,44,0
7314378,******,f,1,0,1,0
7020500,******,f,1,0,1,0
7317218,******,f,2,2,0,0
7322409,******,f,1,1,0,0
7324023,******,f,1,1,0,0
7023168,******,f,1,1,0,0
7028912,******,f,1,0,1,0
7035211,******,f,1,1,0,0
7326379,******,f,1,0,1,0
7334350,******,f,1,0,1,0
7334578,******,f,1,1,0,0
7338979,******,f,1,0,1,0
7035680,******,f,1,0,1,0
7343758,******,f,1,1,0,0
7344534,******,f,1,0,1,0
7041758,******,f,1,0,1,0
7346971,******,f,1,0,1,0
7047428,******,f,1,0,1,0
7359580,******,f,2,2,0,0
7359826,******,f,1,0,1,0
7362416,******,f,1,0,1,0
7362688,******,t,3,3,0,0
7519381,******,f,1,0,1,0
7397762,******,f,1,0,1,0
7526991,******,f,1,1,0,0
7406773,******,t,1,1,0,0
7540141,******,t,13,9,4,0
7540534,******,t,13,9,4,0
7427956,******,f,1,0,1,0
7547992,******,f,1,1,0,0
7559309,******,f,2,0,2,0
7562216,******,t,13,13,0,0
7571127,******,t,11,11,0,0
7431832,******,f,1,0,1,0
7574902,******,f,1,1,0,0
7432394,******,t,1,0,1,0
7578060,******,f,1,0,1,0
7432987,******,t,1,1,0,0
7582198,******,t,4,4,0,0
7590341,******,f,2,2,0,0
7434672,******,t,2,0,2,0
7598513,******,f,1,1,0,0
7445971,******,f,8,8,0,0
7606746,******,f,1,1,0,0
7453640,******,t,10,10,0,0
7615675,******,f,1,1,0,0
7465105,******,f,4,4,0,0
7618785,******,t,1,0,1,0
7624956,******,f,1,0,1,0
7641247,AM-336,f,20,20,0,0
7641420,AM-336,f,20,20,0,0
7479982,******,f,2,0,2,0
7650492,******,f,1,1,0,0
7659665,******,f,1,1,0,0
7480642,******,f,1,1,0,0
7673910,******,f,3,3,0,0
7487035,******,f,1,1,0,0
7685623,******,f,2,2,0,0
7689476,******,t,18,1,17,0
7496237,******,f,1,1,0,0
7691488,******,f,2,0,2,0
7497713,******,t,18,1,17,0
7505759,******,f,1,0,1,0
7692443,******,f,1,0,1,0
7695434,******,f,3,0,3,0
7512059,******,f,3,3,0,0
7695494,******,f,3,0,3,0
7701586,Registro Direccion General de Turismo VT-2042,f,3,3,0,0
7512252,******,f,3,3,0,0
7701883,******,f,1,1,0,0
7704180,VT-2603,t,10,10,0,0
7710206,******,f,3,3,0,0
7512486,VT-6950,t,1,1,0,0
8127341,******,t,1,1,0,0
7712666,******,f,1,1,0,0
7722156,******,t,2,0,2,0
8128423,******,f,2,0,2,0
7727522,******,f,2,1,1,0
8137242,******,f,1,0,1,0
7730071,******,f,1,0,1,0
8147896,VT-1203,f,3,2,1,0
8155821,VT-2471,f,1,1,0,0
7730180,******,t,6,6,0,0
8158709,******,t,22,22,0,0
8163154,******,t,3,1,2,0
7732757,******,f,1,1,0,0
7740638,VT-1975,t,11,11,0,0
8171420,******,f,1,0,1,0
7745816,******,f,2,2,0,0
8179336,******,t,4,4,0,0
7752127,******,f,1,1,0,0
8201621,******,f,1,1,0,0
8203469,******,f,1,0,1,0
7753419,******,f,1,1,0,0
8221248,VT8283,f,7,7,0,0
8225512,******,t,3,2,1,0
8231834,******,f,3,0,3,0
7756448,******,f,1,0,1,0
8231932,******,f,3,0,3,0
8234848,******,f,2,0,2,0
7758395,******,f,1,0,1,0
7766534,******,f,1,0,1,0
8267151,******,f,2,0,2,0
7770648,******,f,1,1,0,0
8267919,******,f,1,0,1,0
7783777,******,t,2,1,1,0
8271858,******,f,1,0,1,0
7786679,******,f,2,0,2,0
8310672,******,f,2,2,0,0
7797002,******,f,2,0,2,0
7812224,******,t,3,1,2,0
8316352,******,f,1,1,0,0
7812823,******,f,1,1,0,0
7813405,******,f,1,0,1,0
7818234,AM-336,f,20,20,0,0
8325731,******,f,3,3,0,0
8331406,ATVT1001,f,3,3,0,0
7819262,******,f,1,0,1,0
8345256,******,f,1,1,0,0
7822974,******,f,1,0,1,0
8350653,******,f,2,0,2,0
8351488,******,f,37,32,5,0
8354418,******,f,1,0,1,0
7841184,******,f,1,1,0,0
8356032,******,f,10,0,10,0
8356038,******,f,10,0,10,0
8356043,******,f,10,0,10,0
8356045,******,f,10,0,10,0
8356050,******,f,10,0,10,0
8356055,******,f,10,0,10,0
8356057,******,t,10,0,10,0
8368543,******,f,3,0,3,0
7841877,******,f,1,0,1,0
7845373,******,f,8,7,1,0
7847068,******,t,22,22,0,0
8370275,******,f,1,0,1,0
8385825,******,f,2,0,1,1
8389063,******,f,1,1,0,0
7851316,VT-3039,f,1,1,0,0
7855175,******,t,1,1,0,0
8390275,******,f,3,0,3,0
7855853,******,f,1,1,0,0
8394827,******,f,4,4,0,0
8394957,******,f,4,4,0,0
8395896,******,t,2,0,2,0
7864511,VT-1054,t,1,1,0,0
7897158,******,t,3,0,3,0
8398117,******,f,1,0,1,0
7899729,******,f,1,1,0,0
7918411,******,f,1,0,1,0
8398675,******,f,3,0,3,0
7932927,******,f,1,1,0,0
8399290,VT-5387,t,4,4,0,0
7942269,******,f,1,0,1,0
8399457,VT-8095,f,4,4,0,0
7952687,******,f,1,1,0,0
8404895,******,f,3,0,3,0
8418514,0353628VK4705C0022DI,f,2,0,2,0
7971474,******,f,1,0,1,0
7977144,******,f,2,0,2,0
8422607,AM-336,f,20,20,0,0
8424880,******,f,10,0,10,0
8432612,******,f,2,1,1,0
8438464,******,f,1,0,1,0
7978267,******,f,1,0,1,0
8454596,******,t,11,11,0,0
8455978,******,f,1,1,0,0
8011473,******,f,1,1,0,0
8469941,******,f,1,1,0,0
8014398,******,f,1,0,1,0
8024476,VT-2151,t,38,38,0,0
8026146,******,f,1,0,1,0
8470935,******,f,22,22,0,0
8031140,******,f,1,1,0,0
8517585,******,f,2,2,0,0
8053868,******,f,1,0,1,0
8055704,******,t,3,0,3,0
8519462,******,f,1,1,0,0
8056019,******,f,1,1,0,0
8520533,******,f,1,1,0,0
8056210,******,t,1,1,0,0
8061581,******,f,4,4,0,0
8528953,******,f,2,2,0,0
8062212,******,f,2,0,2,0
8530533,******,f,31,31,0,0
8536053,******,f,2,2,0,0
8068242,******,f,1,1,0,0
8549390,******,f,2,1,1,0
8070423,******,f,6,3,3,0
8075920,******,f,4,4,0,0
8550478,VT1003,f,9,9,0,0
8563507,******,f,1,1,0,0
8569433,VT-0000,f,7,7,0,0
8077894,******,f,2,2,0,0
8078020,******,f,4,4,0,0
8569806,******,f,1,0,1,0
8082376,******,f,1,0,1,0
8574490,******,f,1,0,1,0
8123562,******,f,1,1,0,0
8579373,******,t,22,22,0,0
8592552,******,f,1,1,0,0
8763360,******,f,2,2,0,0
8607519,******,t,3,0,3,0
8768739,******,f,12,12,0,0
8769145,0353628VK4705C0022DI,f,2,0,2,0
8776371,******,t,2,0,2,0
8627059,******,f,1,1,0,0
8627585,******,f,1,0,1,0
8634850,******,f,1,1,0,0
8652516,******,f,2,0,2,0
8811202,******,f,1,0,1,0
8838482,******,f,3,0,3,0
8657858,******,f,2,2,0,0
8663494,******,f,1,1,0,0
8840190,******,f,1,1,0,0
8666776,******,t,1,0,1,0
8842678,******,f,1,1,0,0
8668278,VT-7939,f,2,2,0,0
8844082,VT-851,f,1,1,0,0
8695926,VT-475,f,10,10,0,0
8853298,******,t,2,2,0,0
8708735,******,f,7,7,0,0
8858054,VT-6023,f,1,1,0,0
8713274,9617901VK3891F0018GK,f,1,1,0,0
8873865,******,f,1,1,0,0
8719352,******,t,3,3,0,0
8881201,******,f,4,2,2,0
8881869,******,t,4,4,0,0
8883924,******,t,5,5,0,0
8886389,******,t,1,0,1,0
8728948,******,f,1,0,1,0
8731253,******,f,8,7,1,0
8740647,******,f,1,1,0,0
8752740,******,f,4,0,4,0
8755195,VT-,f,9,9,0,0
8755504,******,f,1,0,1,0
8893602,******,f,2,2,0,0
8894850,******,t,2,2,0,0
8757577,******,f,1,0,1,0
9460773,******,t,5,3,2,0
8895796,******,f,1,0,1,0
9461781,******,f,10,10,0,0
9462398,******,f,1,1,0,0
8902683,******,f,1,0,1,0
9471684,******,f,12,12,0,0
9471912,******,f,12,12,0,0
9473403,******,t,2,2,0,0
8904822,******,f,1,1,0,0
9473474,******,f,7,1,6,0
9477197,******,t,30,30,0,0
9487802,******,f,1,1,0,0
8914957,******,f,1,1,0,0
8915060,******,f,1,1,0,0
9489398,******,f,1,0,1,0
9493091,VT-9000,f,1,1,0,0
9506096,VT-3844,f,1,1,0,0
8928899,******,f,1,0,1,0
9521636,******,f,1,1,0,0
9535469,******,f,1,1,0,0
8931977,VT-3726,f,1,1,0,0
9536336,******,f,2,2,0,0
9537747,******,t,18,1,17,0
8937444,******,f,1,1,0,0
8938086,******,t,38,38,0,0
9539049,******,t,1,0,1,0
8957802,******,f,1,1,0,0
9549784,******,f,1,0,1,0
9575680,VT-11881,f,3,3,0,0
9581698,******,f,4,4,0,0
8963605,******,f,1,1,0,0
9600924,VT-1151,t,1,1,0,0
9604122,******,f,1,1,0,0
8965165,******,f,1,1,0,0
9606598,******,f,1,1,0,0
9608049,******,f,7,1,6,0
9608728,******,f,1,0,1,0
9609003,******,f,1,1,0,0
8975384,******,f,1,1,0,0
9623767,******,t,4,4,0,0
9639977,******,f,8,8,0,0
9642700,******,t,2,1,1,0
8979120,******,f,1,0,1,0
9646543,******,f,1,1,0,0
9649549,******,f,1,1,0,0
8984546,******,f,11,11,0,0
9658216,******,f,6,0,5,1
9658630,******,f,1,0,1,0
9658656,******,f,1,1,0,0
8996450,******,f,1,0,1,0
9659461,VT 1002,t,9,9,0,0
9666029,******,f,3,3,0,0
9667090,******,f,1,1,0,0
9002603,******,f,1,1,0,0
9017416,******,f,11,11,0,0
9708445,00002,t,8,8,0,0
9708971,******,f,1,1,0,0
9721363,VT-0000,f,7,7,0,0
9045230,VT-1644,f,1,1,0,0
9721913,VT - 3970,f,22,22,0,0
9722861,******,t,1,0,1,0
9056582,******,f,1,1,0,0
9724619,******,f,2,1,1,0
9084826,******,f,2,2,0,0
9084945,******,t,1,1,0,0
9733941,******,t,1,1,0,0
9087646,******,f,2,2,0,0
9108730,******,f,1,1,0,0
9746164,******,f,1,1,0,0
9109924,******,f,1,1,0,0
9750362,******,f,1,1,0,0
9127169,******,f,2,0,2,0
9752728,******,f,3,3,0,0
9753808,******,f,1,0,1,0
9764128,******,t,3,3,0,0
9127476,******,t,1,1,0,0
9128910,******,f,12,12,0,0
9767399,VT-1407,t,22,22,0,0
9767406,VT-1996,t,22,22,0,0
9134020,49639266.9/17,f,1,1,0,0
9770085,******,f,1,1,0,0
9773780,******,f,1,0,1,0
9141653,VT-1831,f,4,4,0,0
9142639,******,f,1,1,0,0
9774594,******,f,1,1,0,0
9149900,******,f,1,0,1,0
9798653,******,f,2,1,1,0
9150620,******,f,1,1,0,0
9799609,******,f,5,0,5,0
9163023,******,f,2,1,1,0
9800010,******,f,1,0,1,0
9804644,******,f,1,1,0,0
9177813,******,f,1,1,0,0
9808033,******,f,3,0,3,0
9817606,******,f,1,0,1,0
9830513,******,f,4,4,0,0
9182042,VT-5936,t,116,116,0,0
9833524,******,f,1,1,0,0
9204879,******,f,1,1,0,0
9842185,VT-6483,f,1,1,0,0
9206552,******,f,1,1,0,0
9851949,******,f,8,8,0,0
9206737,******,f,1,0,1,0
9861979,VT-4936,f,1,1,0,0
9862245,******,f,1,1,0,0
9209376,VT-1964,t,4,3,1,0
9874742,******,f,1,1,0,0
9877244,VT-2481,t,1,1,0,0
9215075,VT-3068,t,4,4,0,0
9880365,******,t,1,1,0,0
9215638,VT-5865,f,3,3,0,0
9880406,VT-1764,f,2,2,0,0
9883101,VUT1350,f,1,1,0,0
9236168,******,t,1,0,1,0
9883116,******,f,1,1,0,0
9268665,******,f,1,1,0,0
9891610,******,f,1,0,1,0
9274906,******,f,2,1,1,0
9894564,******,f,1,1,0,0
9280377,******,f,1,0,1,0
9290081,******,t,30,30,0,0
9291794,VT 8592,f,3,3,0,0
9294088,VT-477,f,10,10,0,0
9300343,******,f,2,0,2,0
9894805,******,t,1,1,0,0
9310534,VT-2187,f,2,2,0,0
9311615,******,f,1,1,0,0
9322148,VT-476,f,10,10,0,0
9901505,******,f,1,0,1,0
9323325,VT-3539,t,1,1,0,0
9324140,VT-1105,f,10,10,0,0
9911639,******,f,1,1,0,0
9325230,******,f,2,0,2,0
9935338,******,f,1,1,0,0
9359210,******,f,1,0,1,0
9940226,VT-6029,t,3,3,0,0
9363775,******,t,1,1,0,0
9365719,******,t,1,0,1,0
9380659,******,f,1,1,0,0
9940790,VT-4739,t,4,4,0,0
9384230,******,t,1,1,0,0
9941810,******,f,1,0,1,0
9384541,******,f,2,2,0,0
9948875,VT-8146,t,1,1,0,0
9385154,VT-5764,t,1,1,0,0
9404543,******,f,2,2,0,0
9952708,******,f,1,0,1,0
9408050,******,f,2,0,2,0
9959387,VT-2131,t,6,6,0,0
9410650,******,f,1,0,1,0
9421378,******,f,2,0,2,0
9428334,VT-5539,f,3,3,0,0
9440377,VT-0011,f,2,2,0,0
9446656,VT-0000,t,9,9,0,0
9454217,******,f,3,0,3,0
9964714,******,f,1,1,0,0
9965402,VT-1557,f,10,10,0,0
9459699,******,f,1,0,1,0
9969698,******,t,1,0,1,0
9982157,******,f,5,5,0,0
9974417,******,f,1,1,0,0
9982653,******,f,1,1,0,0
9974530,******,t,6,6,0,0
9982683,******,f,1,0,1,0
9974641,******,f,14,14,0,0
9977208,******,f,2,0,2,0
9987865,******,f,1,1,0,0
10005860,******,t,1,1,0,0
10017799,******,f,1,0,1,0
10776306,******,f,1,1,0,0
10047684,******,f,1,0,1,0
10048277,******,f,2,0,2,0
10778858,03/068679.9/17,t,4,4,0,0
10789641,******,t,1,1,0,0
10052073,VT-11291,f,1,1,0,0
10807501,******,f,1,1,0,0
10052652,******,f,3,3,0,0
10808685,******,f,1,0,1,0
10070266,******,f,1,1,0,0
10070953,******,f,1,0,1,0
10081378,******,f,1,0,1,0
10848457,******,t,1,1,0,0
10082181,VT-1924,t,1,1,0,0
10849742,VT-6897,t,4,4,0,0
10082400,VT 6647,t,6,6,0,0
10110286,37035/72M,t,38,38,0,0
10854277,******,t,15,15,0,0
10854901,******,t,15,15,0,0
10855140,******,t,15,15,0,0
10120568,******,f,1,0,1,0
10855267,******,t,15,15,0,0
10899865,******,t,1,0,1,0
10130390,******,f,1,1,0,0
10138001,******,f,2,1,1,0
10144509,******,f,2,1,1,0
10913078,******,f,1,1,0,0
10151490,******,f,1,1,0,0
10175363,******,t,2,2,0,0
10913431,******,t,15,15,0,0
10913494,******,t,15,15,0,0
10913564,******,t,15,15,0,0
10913935,******,t,15,15,0,0
10914059,******,t,15,15,0,0
10188918,******,f,2,1,1,0
10192147,vt-2323,t,4,3,1,0
10914136,******,t,15,15,0,0
10914190,******,t,15,15,0,0
10914226,******,t,15,15,0,0
10914345,******,t,15,15,0,0
10914818,******,t,10,0,0,10
10923447,******,f,2,2,0,0
10201245,******,f,1,1,0,0
10201661,******,f,2,2,0,0
10926925,******,f,1,1,0,0
10206299,******,f,1,1,0,0
10960810,******,f,1,0,1,0
10218953,******,f,2,0,2,0
10992119,******,f,1,0,1,0
10221165,VT 6647,t,6,6,0,0
